Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,4690973,-,-,-,39.48,-76.31,0,68,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2023,5,25,6,0,13,1.56,1.081,0.61,0,0,0,0,3,8.8,0,0,0,0,0.352,75.72,118.12,0.97,0.16,1010,2.1,22,3.9000000000000004
2023,5,25,7,0,12.5,1.57,0.925,0.61,0,0,0,0,3,7.9,0,0,0,0,0.353,73.59,113.63,0.97,0.16,1010,1.9000000000000001,22,3.4000000000000004
2023,5,25,8,0,12,1.57,0.753,0.61,0,0,0,0,3,7.4,0,0,0,0,0.354,73.58,106.71000000000001,0.96,0.16,1011,1.8,22,3.1
2023,5,25,9,0,11.4,1.55,0.543,0.61,0,0,0,0,1,7.300000000000001,0,0,0,0,0.355,75.93,98,0.96,0.16,1011,1.6,18,2.7
2023,5,25,10,0,11,1.5,0.34700000000000003,0.61,13,36,14,0,1,7.2,13,36,0,14,0.356,77.44,87.76,0.9400000000000001,0.16,1012,1.4000000000000001,13,2.7
2023,5,25,11,0,11.700000000000001,1.4000000000000001,0.223,0.61,76,397,164,0,0,6.5,76,397,0,164,0.358,70.35000000000001,77.19,0.93,0.16,1013,1.1,16,3.3000000000000003
2023,5,25,12,0,13,1.3,0.164,0.61,99,658,367,0,0,5.7,99,658,0,367,0.359,61.17,65.93,0.91,0.16,1013,0.9,25,3.5
2023,5,25,13,0,14.5,1.21,0.138,0.61,111,795,574,0,0,5.300000000000001,111,795,0,574,0.359,54.18,54.4,0.91,0.16,1013,0.8,26,3.3000000000000003
2023,5,25,14,0,16,1.16,0.126,0.61,119,869,755,0,0,5.300000000000001,119,869,0,755,0.359,49.050000000000004,42.910000000000004,0.9,0.16,1013,0.8,23,2.9000000000000004
2023,5,25,15,0,17.5,1.06,0.106,0.61,118,921,899,0,0,5.300000000000001,118,921,0,899,0.359,44.480000000000004,31.970000000000002,0.89,0.16,1013,0.8,23,2.6
2023,5,25,16,0,18.900000000000002,1.05,0.105,0.61,122,941,990,0,0,5.1000000000000005,122,941,0,990,0.357,40.27,22.78,0.89,0.16,1013,0.8,25,2.3000000000000003
2023,5,25,17,0,19.900000000000002,1.03,0.106,0.61,125,946,1022,0,0,4.9,125,946,0,1022,0.355,37.43,18.490000000000002,0.89,0.16,1012,0.8,26,2.1
2023,5,25,18,0,20.700000000000003,0.98,0.10200000000000001,0.61,122,943,995,0,0,4.9,122,943,0,995,0.354,35.4,22.23,0.89,0.16,1012,0.8,28,2
2023,5,25,19,0,21.200000000000003,0.9500000000000001,0.10200000000000001,0.61,117,920,905,0,0,4.800000000000001,117,920,0,905,0.352,34.17,31.19,0.89,0.16,1012,0.9,32,1.9000000000000001
2023,5,25,20,0,21.3,0.93,0.10200000000000001,0.61,110,886,768,0,0,4.800000000000001,110,886,0,768,0.35100000000000003,33.980000000000004,42.050000000000004,0.89,0.16,1011,0.9,38,1.7000000000000002
2023,5,25,21,0,21.1,0.9400000000000001,0.10200000000000001,0.61,99,824,589,0,0,4.9,99,824,0,589,0.35000000000000003,34.77,53.52,0.89,0.16,1011,1,47,1.5
2023,5,25,22,0,20.400000000000002,0.96,0.1,0.61,83,727,390,0,0,6,83,727,0,390,0.35000000000000003,39.01,65.05,0.89,0.16,1012,1,58,1.2000000000000002
2023,5,25,23,0,18.1,1,0.1,0.61,59,543,188,0,0,9.8,59,543,0,188,0.35000000000000003,58.26,76.33,0.89,0.16,1012,1.1,83,0.8
2023,5,26,0,0,15.200000000000001,1.04,0.10400000000000001,0.61,19,157,28,0,0,8.700000000000001,19,157,0,28,0.35100000000000003,65.07000000000001,86.98,0.89,0.16,1013,1.1,107,1.1
2023,5,26,1,0,13.9,1.09,0.116,0.61,0,0,0,0,0,9,0,0,0,0,0.352,72.36,97.22,0.9,0.16,1013,1.2000000000000002,129,1.3
2023,5,26,2,0,12.9,1.12,0.134,0.61,0,0,0,0,0,9.700000000000001,0,0,0,0,0.352,80.82000000000001,106.02,0.91,0.16,1013,1.2000000000000002,142,1.3
2023,5,26,3,0,12.100000000000001,1.1300000000000001,0.14300000000000002,0.61,0,0,0,0,7,10.200000000000001,0,0,0,0,0.35100000000000003,88.13,113.06,0.91,0.16,1014,1.3,149,1.2000000000000002
2023,5,26,4,0,11.100000000000001,1.1300000000000001,0.134,0.61,0,0,0,0,3,10.3,0,0,0,0,0.35000000000000003,94.78,117.73,0.9,0.16,1014,1.4000000000000001,151,1
2023,5,26,5,0,10.3,1.1500000000000001,0.127,0.61,0,0,0,0,8,10.3,0,0,0,0,0.34800000000000003,100,119.44,0.9,0.16,1015,1.4000000000000001,153,0.9
2023,5,26,6,0,10.100000000000001,1.21,0.121,0.61,0,0,0,0,0,10.100000000000001,0,0,0,0,0.34600000000000003,100,117.95,0.9,0.16,1015,1.4000000000000001,156,0.8
2023,5,26,7,0,10.600000000000001,1.29,0.116,0.61,0,0,0,0,0,9.9,0,0,0,0,0.34400000000000003,95.39,113.48,0.89,0.16,1015,1.4000000000000001,162,0.5
2023,5,26,8,0,11.200000000000001,1.35,0.113,0.61,0,0,0,0,0,9.200000000000001,0,0,0,0,0.343,87.35000000000001,106.58,0.89,0.16,1015,1.4000000000000001,56,0.1
2023,5,26,9,0,11,1.4000000000000001,0.111,0.61,0,0,0,0,0,8.700000000000001,0,0,0,0,0.34400000000000003,85.72,97.89,0.88,0.16,1016,1.3,5,0.6000000000000001
2023,5,26,10,0,11,1.43,0.111,0.61,15,134,20,0,0,9.200000000000001,15,134,0,20,0.34500000000000003,88.67,87.67,0.88,0.16,1016,1.3,8,0.8
2023,5,26,11,0,13.5,1.44,0.11,0.61,57,523,173,0,0,9.8,57,523,0,173,0.34600000000000003,78.54,77.11,0.88,0.16,1017,1.2000000000000002,12,1
2023,5,26,12,0,15.8,1.44,0.109,0.61,81,710,372,0,0,9.5,81,710,0,372,0.34700000000000003,65.96000000000001,65.85,0.88,0.16,1017,1.2000000000000002,27,1.1
2023,5,26,13,0,18,1.45,0.113,0.61,99,804,568,0,0,9.200000000000001,99,804,0,568,0.34700000000000003,56.24,54.32,0.88,0.16,1018,1.3,45,1.2000000000000002
2023,5,26,14,0,19.6,1.46,0.11900000000000001,0.61,113,860,744,0,0,9.1,113,860,0,744,0.34700000000000003,50.77,42.82,0.89,0.16,1018,1.3,48,1.4000000000000001
2023,5,26,15,0,20.8,1.68,0.11,0.61,115,905,883,0,0,9.1,115,905,0,883,0.34500000000000003,46.94,31.87,0.87,0.16,1017,1.3,51,1.5
2023,5,26,16,0,21.700000000000003,1.68,0.114,0.61,121,922,972,0,0,9,121,922,0,972,0.343,44.25,22.64,0.88,0.16,1017,1.3,55,1.5
2023,5,26,17,0,22.5,1.67,0.11800000000000001,0.61,125,926,1003,0,0,8.9,125,926,0,1003,0.341,41.93,18.31,0.88,0.16,1017,1.3,58,1.5
2023,5,26,18,0,23,1.77,0.117,0.61,123,921,977,0,0,8.9,123,921,0,977,0.339,40.69,22.07,0.88,0.16,1016,1.3,60,1.5
2023,5,26,19,0,23.200000000000003,1.75,0.121,0.61,120,900,891,0,0,8.9,120,900,0,891,0.338,40.17,31.05,0.88,0.16,1016,1.3,62,1.4000000000000001
2023,5,26,20,0,23.1,1.7,0.123,0.61,113,863,756,0,1,8.9,113,863,0,756,0.338,40.230000000000004,41.93,0.88,0.16,1015,1.3,66,1.3
2023,5,26,21,0,22.8,1.6400000000000001,0.121,0.61,101,806,582,0,0,8.8,101,806,0,582,0.339,40.76,53.4,0.88,0.16,1015,1.3,71,1.4000000000000001
2023,5,26,22,0,22,1.59,0.116,0.61,84,716,387,0,0,9.200000000000001,84,716,0,387,0.338,43.96,64.93,0.88,0.16,1015,1.2000000000000002,81,1.2000000000000002
2023,5,26,23,0,19.6,1.56,0.111,0.61,59,545,189,0,0,12,59,545,0,189,0.337,61.43,76.21000000000001,0.88,0.16,1016,1.2000000000000002,105,1
2023,5,27,0,0,16.5,1.54,0.107,0.61,19,189,29,0,0,10.700000000000001,19,189,0,29,0.334,68.42,86.85000000000001,0.88,0.16,1016,1.2000000000000002,129,1.5
2023,5,27,1,0,15,1.52,0.10300000000000001,0.61,0,0,0,0,0,10.700000000000001,0,0,0,0,0.332,75.31,97.08,0.88,0.16,1017,1.3,145,1.8
2023,5,27,2,0,13.700000000000001,1.49,0.1,0.61,0,0,0,0,0,10.9,0,0,0,0,0.33,83.33,105.86,0.88,0.16,1017,1.2000000000000002,154,1.9000000000000001
2023,5,27,3,0,12.700000000000001,1.47,0.097,0.61,0,0,0,1,0,10.700000000000001,0,0,1,0,0.329,87.43,112.89,0.88,0.16,1017,1.2000000000000002,158,1.6
2023,5,27,4,0,11.9,1.44,0.093,0.61,0,0,0,0,0,10.100000000000001,0,0,0,0,0.328,88.53,117.55,0.89,0.16,1017,1.2000000000000002,163,1.3
2023,5,27,5,0,11.3,1.41,0.088,0.61,0,0,0,0,0,9.200000000000001,0,0,0,0,0.327,86.8,119.27,0.89,0.16,1018,1.2000000000000002,169,1
2023,5,27,6,0,11.4,1.3900000000000001,0.084,0.61,0,0,0,0,0,8,0,0,0,0,0.326,79.66,117.79,0.88,0.16,1018,1.1,176,0.8
2023,5,27,7,0,11.8,1.3800000000000001,0.082,0.61,0,0,0,0,0,7.1000000000000005,0,0,0,0,0.325,72.94,113.33,0.88,0.16,1018,1.1,190,0.4
2023,5,27,8,0,11.8,1.37,0.081,0.61,0,0,0,0,0,6.7,0,0,0,0,0.323,70.89,106.45,0.88,0.16,1018,1.1,314,0.30000000000000004
2023,5,27,9,0,11.200000000000001,1.37,0.082,0.61,0,0,0,0,0,6.5,0,0,0,0,0.322,73.02,97.78,0.88,0.16,1019,1.1,346,0.8
2023,5,27,10,0,11.200000000000001,1.3800000000000001,0.084,0.61,16,172,23,0,0,8.200000000000001,16,172,0,23,0.32,82.02,87.58,0.88,0.16,1019,1.1,358,0.9
2023,5,27,11,0,14,1.3900000000000001,0.08700000000000001,0.61,54,560,179,0,7,9.1,54,560,5,179,0.32,72.41,77.02,0.88,0.16,1019,1.1,7,1.3
2023,5,27,12,0,16.900000000000002,1.4000000000000001,0.089,0.61,77,738,379,0,0,7.5,77,738,0,379,0.321,53.82,65.77,0.89,0.16,1019,1.1,27,1.3
2023,5,27,13,0,19.3,1.41,0.093,0.61,93,827,576,0,0,7.2,93,827,0,576,0.321,45.26,54.24,0.89,0.16,1019,1.2000000000000002,51,1.5
2023,5,27,14,0,21.1,1.42,0.098,0.61,105,881,752,0,1,7.5,105,881,0,752,0.321,41.47,42.75,0.89,0.16,1019,1.2000000000000002,68,1.8
2023,5,27,15,0,22.400000000000002,1.37,0.109,0.61,118,907,889,0,0,7.800000000000001,118,907,0,889,0.32,39.08,31.77,0.9,0.16,1019,1.2000000000000002,79,2
2023,5,27,16,0,23.3,1.4000000000000001,0.114,0.61,124,920,975,0,8,8.200000000000001,277,638,0,867,0.318,38.13,22.51,0.9,0.16,1018,1.3,86,2.1
2023,5,27,17,0,23.900000000000002,1.43,0.11900000000000001,0.61,128,924,1006,0,0,8.8,128,924,0,1006,0.316,38.300000000000004,18.150000000000002,0.9,0.16,1018,1.3,92,2
2023,5,27,18,0,24.3,1.35,0.132,0.61,133,905,973,0,7,9.200000000000001,231,723,0,902,0.315,38.43,21.91,0.9,0.16,1017,1.4000000000000001,98,2
2023,5,27,19,0,24.3,1.41,0.133,0.61,128,886,888,0,0,9.5,128,886,0,888,0.314,39.22,30.92,0.9,0.16,1016,1.4000000000000001,103,2.1
2023,5,27,20,0,24.1,1.43,0.134,0.61,120,847,751,0,8,9.8,250,568,0,674,0.314,40.4,41.81,0.9,0.16,1016,1.5,109,2.1
2023,5,27,21,0,23.5,1.45,0.132,0.61,108,789,579,0,7,9.8,192,605,0,554,0.314,41.77,53.28,0.9,0.16,1016,1.5,115,2.2
2023,5,27,22,0,22.3,1.46,0.128,0.61,89,693,384,0,7,10.100000000000001,192,265,0,305,0.314,46.08,64.81,0.9,0.16,1016,1.5,124,2
2023,5,27,23,0,19.700000000000003,1.46,0.121,0.61,62,527,189,0,7,11.5,106,297,0,177,0.314,59.07,76.08,0.9,0.16,1016,1.4000000000000001,136,1.6
2023,5,28,0,0,16.5,1.46,0.112,0.61,20,183,31,7,7,10.4,27,5,7,27,0.313,67.39,86.73,0.9,0.16,1016,1.3,144,1.5
2023,5,28,1,0,15,1.44,0.105,0.61,0,0,0,0,7,9.700000000000001,0,0,0,0,0.313,70.51,96.94,0.9,0.16,1016,1.2000000000000002,147,1.4000000000000001
2023,5,28,2,0,13.600000000000001,1.42,0.1,0.61,0,0,0,0,7,9.200000000000001,0,0,0,0,0.312,74.79,105.71000000000001,0.9,0.16,1016,1.1,147,1.2000000000000002
2023,5,28,3,0,12.5,1.41,0.099,0.61,0,0,0,0,7,8.8,0,0,0,0,0.312,78.25,112.73,0.9,0.16,1016,1.1,141,1.1
2023,5,28,4,0,12,1.3900000000000001,0.1,0.61,0,0,0,0,7,8.6,0,0,0,0,0.312,79.73,117.39,0.91,0.16,1016,1.1,127,1.1
2023,5,28,5,0,11.8,1.3800000000000001,0.101,0.61,0,0,0,0,7,8.5,0,0,0,0,0.311,80.39,119.10000000000001,0.91,0.16,1015,1.1,111,1.1
2023,5,28,6,0,11.700000000000001,1.36,0.101,0.61,0,0,0,0,7,8.700000000000001,0,0,0,0,0.311,81.58,117.63,0.91,0.16,1015,1.2000000000000002,95,1.1
2023,5,28,7,0,11.5,1.34,0.10200000000000001,0.61,0,0,0,0,7,9,0,0,0,0,0.31,84.38,113.19,0.91,0.16,1015,1.2000000000000002,79,1.2000000000000002
2023,5,28,8,0,11.5,1.32,0.10200000000000001,0.61,0,0,0,0,7,9.3,0,0,0,0,0.309,86.42,106.33,0.91,0.16,1015,1.3,68,1.4000000000000001
2023,5,28,9,0,11.200000000000001,1.3,0.1,0.61,0,0,0,0,7,9.5,0,0,0,0,0.309,89.05,97.68,0.91,0.16,1015,1.2000000000000002,59,1.4000000000000001
2023,5,28,10,0,11.700000000000001,1.28,0.099,0.61,17,149,23,7,7,9.8,17,1,7,17,0.308,88.27,87.5,0.9,0.16,1015,1.2000000000000002,53,1.3
2023,5,28,11,0,13.3,1.28,0.097,0.61,57,541,179,0,8,9.8,117,95,0,138,0.307,79.29,76.95,0.9,0.16,1014,1.2000000000000002,51,1.6
2023,5,28,12,0,14.5,1.28,0.096,0.61,80,725,378,0,8,9.4,178,330,0,314,0.307,71.44,65.7,0.9,0.16,1014,1.2000000000000002,53,1.7000000000000002
2023,5,28,13,0,16.2,1.29,0.096,0.61,95,821,575,0,5,8.8,282,29,0,299,0.306,61.38,54.18,0.9,0.16,1014,1.3,65,1.7000000000000002
2023,5,28,14,0,17.900000000000002,1.31,0.096,0.61,105,876,749,0,8,7.5,245,13,0,254,0.305,50.59,42.67,0.9,0.16,1014,1.4000000000000001,74,1.8
2023,5,28,15,0,19.5,1.23,0.10400000000000001,0.61,117,899,881,0,8,7.2,321,437,0,692,0.305,44.69,31.69,0.91,0.16,1013,1.6,79,1.8
2023,5,28,16,0,20.8,1.28,0.10300000000000001,0.61,120,911,962,0,8,7.6000000000000005,417,280,0,676,0.305,42.53,22.39,0.91,0.16,1013,1.9000000000000001,80,1.7000000000000002
2023,5,28,17,0,21.700000000000003,1.32,0.101,0.61,120,912,987,0,7,8.3,237,677,0,882,0.307,42.18,17.990000000000002,0.91,0.16,1012,2.2,78,1.7000000000000002
2023,5,28,18,0,22.3,1.25,0.111,0.61,124,891,951,0,8,9,287,585,0,830,0.308,42.67,21.75,0.92,0.16,1011,2.6,77,1.6
2023,5,28,19,0,22.6,1.28,0.106,0.61,117,872,866,0,5,9.5,464,182,0,620,0.31,43.21,30.79,0.92,0.16,1010,2.8000000000000003,79,1.5
2023,5,28,20,0,22.400000000000002,1.3,0.101,0.61,107,836,731,0,4,9.9,390,113,0,475,0.312,44.980000000000004,41.69,0.92,0.16,1010,3.1,84,1.4000000000000001
2023,5,28,21,0,21.900000000000002,1.32,0.097,0.61,95,780,562,0,8,10.600000000000001,202,448,0,471,0.312,48.800000000000004,53.17,0.92,0.16,1009,3.3000000000000003,92,1.2000000000000002
2023,5,28,22,0,21.200000000000003,1.33,0.093,0.61,79,688,373,0,7,11,146,417,0,324,0.312,52.2,64.69,0.92,0.16,1009,3.4000000000000004,103,1
2023,5,28,23,0,19.5,1.34,0.09,0.61,57,521,183,0,7,14.100000000000001,97,289,0,167,0.312,71.11,75.97,0.93,0.16,1009,3.6,121,0.8
2023,5,29,0,0,18,1.34,0.08600000000000001,0.61,20,181,31,7,7,14,19,1,7,19,0.312,77.32000000000001,86.61,0.93,0.16,1009,3.7,138,0.7000000000000001
2023,5,29,1,0,17.400000000000002,1.33,0.083,0.61,0,0,0,0,7,14.100000000000001,0,0,0,0,0.312,81.2,96.8,0.93,0.16,1009,3.8000000000000003,133,0.6000000000000001
2023,5,29,2,0,17,1.33,0.08,0.61,0,0,0,0,7,14.4,0,0,0,0,0.313,84.93,105.56,0.93,0.16,1009,3.9000000000000004,112,0.5
2023,5,29,3,0,16.6,1.34,0.078,0.61,0,0,0,0,7,14.600000000000001,0,0,0,0,0.312,88.16,112.58,0.93,0.16,1009,4,74,0.4
2023,5,29,4,0,16.400000000000002,1.36,0.078,0.61,0,0,0,0,7,14.600000000000001,0,0,0,0,0.312,89.15,117.22,0.93,0.16,1008,4,47,0.5
2023,5,29,5,0,16.3,1.3800000000000001,0.078,0.61,0,0,0,0,3,14.200000000000001,0,0,0,0,0.311,87.35000000000001,118.94,0.93,0.16,1008,4,33,0.7000000000000001
2023,5,29,6,0,16,1.41,0.078,0.61,0,0,0,0,0,14.100000000000001,0,0,0,0,0.311,88.42,117.48,0.93,0.16,1007,4,22,0.9
2023,5,29,7,0,15.5,1.43,0.076,0.61,0,0,0,0,0,13.9,0,0,0,0,0.311,90.05,113.06,0.93,0.16,1007,3.9000000000000004,22,1
2023,5,29,8,0,15.100000000000001,1.45,0.076,0.61,0,0,0,0,0,13.4,0,0,0,0,0.311,89.56,106.22,0.93,0.16,1007,3.8000000000000003,22,1.1
2023,5,29,9,0,14.9,1.45,0.076,0.61,0,0,0,0,1,12.9,0,0,0,0,0.311,88.07000000000001,97.58,0.92,0.16,1007,3.6,24,1.2000000000000002
2023,5,29,10,0,15.5,1.45,0.077,0.61,16,160,23,7,8,12.8,10,0,7,10,0.312,84.06,87.43,0.92,0.16,1007,3.4000000000000004,26,1.3
2023,5,29,11,0,16.7,1.46,0.08,0.61,52,524,171,0,8,12.4,106,104,0,130,0.312,75.99,76.87,0.92,0.16,1007,3.2,27,1.5
2023,5,29,12,0,17.8,1.46,0.085,0.61,75,694,361,0,7,12.3,183,231,0,279,0.313,70.35000000000001,65.64,0.92,0.16,1007,3.1,34,1.4000000000000001
2023,5,29,13,0,19.400000000000002,1.46,0.091,0.61,91,786,552,0,7,12.200000000000001,248,88,0,300,0.313,62.980000000000004,54.11,0.92,0.16,1007,3,52,1.4000000000000001
2023,5,29,14,0,21.1,1.46,0.099,0.61,105,839,722,0,7,11.600000000000001,290,365,0,559,0.314,54.69,42.61,0.92,0.16,1008,2.9000000000000004,68,1.7000000000000002
2023,5,29,15,0,22.3,1.41,0.125,0.61,123,853,850,0,7,11.600000000000001,235,598,0,744,0.314,50.800000000000004,31.6,0.92,0.16,1008,3,78,1.8
2023,5,29,16,0,22.900000000000002,1.3900000000000001,0.14,0.61,135,863,934,0,7,12.200000000000001,346,450,0,763,0.314,50.99,22.28,0.92,0.16,1008,3,80,2
2023,5,29,17,0,23.200000000000003,1.4000000000000001,0.151,0.61,141,861,961,0,7,12.9,382,208,0,580,0.315,52.39,17.830000000000002,0.92,0.16,1008,3.1,79,2.2
2023,5,29,18,0,23.400000000000002,1.51,0.132,0.61,131,869,939,0,7,13.5,455,113,0,560,0.316,53.69,21.61,0.92,0.16,1008,3.1,80,2.4000000000000004
2023,5,29,19,0,23.3,1.51,0.146,0.61,133,838,854,0,7,13.9,360,309,0,626,0.317,55.64,30.66,0.93,0.16,1007,3.2,81,2.5
2023,5,29,20,0,23,1.54,0.164,0.61,131,787,720,0,7,14.600000000000001,336,214,0,497,0.318,58.99,41.58,0.93,0.16,1007,3.3000000000000003,81,2.6
2023,5,29,21,0,22.3,1.58,0.19,0.61,126,705,550,0,7,15.200000000000001,267,229,0,405,0.319,64.15,53.050000000000004,0.93,0.16,1008,3.3000000000000003,82,2.6
2023,5,29,22,0,21,1.57,0.209,0.61,110,584,360,0,7,14.8,204,160,0,272,0.321,67.89,64.58,0.93,0.16,1008,3.3000000000000003,83,2.8000000000000003
2023,5,29,23,0,19.200000000000003,1.52,0.20800000000000002,0.61,76,405,175,0,7,13.4,13,0,0,13,0.322,69.27,75.85000000000001,0.93,0.16,1009,3.2,82,2.8000000000000003
2023,5,30,0,0,17.3,1.51,0.20500000000000002,0.61,21,105,28,7,7,11.8,23,1,7,23,0.324,69.92,86.49,0.92,0.15,1010,3,78,2.6
2023,5,30,1,0,16,1.56,0.227,0.61,0,0,0,0,5,10.600000000000001,0,0,0,0,0.326,70.29,96.67,0.92,0.15,1011,2.9000000000000004,74,2.4000000000000004
2023,5,30,2,0,15.4,1.6500000000000001,0.269,0.61,0,0,0,0,3,10.200000000000001,0,0,0,0,0.329,70.96000000000001,105.42,0.92,0.15,1011,2.8000000000000003,72,2.4000000000000004
2023,5,30,3,0,14.9,1.72,0.316,0.61,0,0,0,0,3,10.3,0,0,0,0,0.331,73.8,112.42,0.92,0.15,1011,2.7,69,2.5
2023,5,30,4,0,14.5,1.75,0.34500000000000003,0.61,0,0,0,0,4,10.600000000000001,0,0,0,0,0.333,77.58,117.07000000000001,0.92,0.15,1011,2.7,64,2.4000000000000004
2023,5,30,5,0,14.100000000000001,1.76,0.354,0.61,0,0,0,0,7,10.700000000000001,0,0,0,0,0.335,80.14,118.79,0.92,0.15,1011,2.6,59,2.3000000000000003
2023,5,30,6,0,13.600000000000001,1.75,0.358,0.61,0,0,0,0,7,10.600000000000001,0,0,0,0,0.337,82.32000000000001,117.34,0.92,0.15,1012,2.5,56,2.3000000000000003
2023,5,30,7,0,13.100000000000001,1.74,0.353,0.61,0,0,0,0,7,10.600000000000001,0,0,0,0,0.34,84.53,112.93,0.92,0.15,1012,2.5,55,2.2
2023,5,30,8,0,12.700000000000001,1.72,0.338,0.61,0,0,0,0,0,10.5,0,0,0,0,0.342,86.33,106.11,0.92,0.15,1012,2.4000000000000004,53,2.1
2023,5,30,9,0,12.200000000000001,1.68,0.314,0.61,0,0,0,0,8,10.4,0,0,0,0,0.34500000000000003,88.67,97.49000000000001,0.92,0.15,1012,2.3000000000000003,48,1.9000000000000001
2023,5,30,10,0,12.5,1.6500000000000001,0.28500000000000003,0.61,15,63,18,7,5,10.5,13,0,7,13,0.34700000000000003,87.75,87.35000000000001,0.92,0.15,1012,2.1,43,2
2023,5,30,11,0,13.9,1.62,0.258,0.61,77,368,161,0,3,10.600000000000001,89,2,0,89,0.34900000000000003,80.45,76.81,0.92,0.15,1012,2,49,2.6
2023,5,30,12,0,16,1.6,0.23500000000000001,0.61,112,577,351,0,0,10,112,577,0,351,0.34900000000000003,67.78,65.57000000000001,0.91,0.15,1013,1.9000000000000001,65,2.9000000000000004
2023,5,30,13,0,18,1.59,0.216,0.61,132,707,547,0,0,9.4,132,707,0,547,0.34900000000000003,57.34,54.050000000000004,0.91,0.15,1013,1.8,73,3.1
2023,5,30,14,0,19.900000000000002,1.57,0.198,0.61,142,790,725,0,1,8.9,142,790,0,725,0.35000000000000003,49.26,42.550000000000004,0.91,0.15,1013,1.7000000000000002,75,3.2
2023,5,30,15,0,21.400000000000002,1.67,0.152,0.61,133,866,871,0,0,8.6,133,866,0,871,0.35100000000000003,43.910000000000004,31.53,0.9,0.15,1013,1.6,75,3
2023,5,30,16,0,22.700000000000003,1.6500000000000001,0.148,0.61,137,892,963,0,8,8.6,307,583,0,847,0.352,40.57,22.17,0.9,0.15,1013,1.5,75,2.9000000000000004
2023,5,30,17,0,23.700000000000003,1.6400000000000001,0.145,0.61,137,904,999,1,7,8.8,257,663,1,889,0.354,38.74,17.68,0.9,0.15,1013,1.4000000000000001,77,2.9000000000000004
2023,5,30,18,0,24.3,1.57,0.156,0.61,141,893,972,0,0,9,141,893,0,972,0.355,37.76,21.46,0.9,0.15,1013,1.3,81,2.8000000000000003
2023,5,30,19,0,24.3,1.6,0.154,0.61,135,875,889,0,0,9.1,135,875,0,889,0.357,38.050000000000004,30.54,0.9,0.15,1013,1.3,85,2.8000000000000003
2023,5,30,20,0,23.900000000000002,1.6400000000000001,0.151,0.61,126,845,759,0,8,9.1,256,570,0,683,0.359,39.08,41.46,0.9,0.15,1013,1.2000000000000002,89,2.7
2023,5,30,21,0,23.200000000000003,1.67,0.15,0.61,112,786,586,0,7,8.9,183,661,0,581,0.361,40.08,52.95,0.9,0.15,1013,1.2000000000000002,93,2.7
2023,5,30,22,0,21.900000000000002,1.69,0.15,0.61,94,690,392,0,7,9,167,400,0,340,0.361,43.75,64.47,0.9,0.15,1013,1.1,99,2.4000000000000004
2023,5,30,23,0,19.5,1.7,0.151,0.61,67,518,195,0,7,10.600000000000001,117,198,0,166,0.361,56.29,75.73,0.9,0.15,1013,1,106,1.7000000000000002
2023,5,31,0,0,16.3,1.69,0.153,0.61,22,182,34,7,7,10.3,31,7,7,32,0.361,67.74,86.37,0.9,0.15,1013,0.9,109,1.5
2023,5,31,1,0,14.9,1.68,0.156,0.61,0,0,0,0,7,10.200000000000001,0,0,0,0,0.36,73.34,96.54,0.9,0.15,1013,0.8,107,1.5
2023,5,31,2,0,13.700000000000001,1.6500000000000001,0.16,0.61,0,0,0,0,7,10.100000000000001,0,0,0,0,0.36,78.88,105.28,0.9,0.15,1013,0.7000000000000001,102,1.4000000000000001
2023,5,31,3,0,12.5,1.61,0.165,0.61,0,0,0,0,7,10,0,0,0,0,0.36,84.56,112.28,0.9,0.15,1013,0.7000000000000001,97,1.3
2023,5,31,4,0,11.4,1.57,0.17200000000000001,0.61,0,0,0,0,7,9.9,0,0,0,0,0.36,90.61,116.92,0.9,0.15,1014,0.7000000000000001,90,1.2000000000000002
2023,5,31,5,0,10.600000000000001,1.54,0.179,0.61,0,0,0,0,0,9.9,0,0,0,0,0.36,95.33,118.64,0.9,0.15,1014,0.7000000000000001,81,1.1
